0.000000	0.229960
1.451270	0.269740
2.902540	0.244887
4.353810	0.535277
5.805080	0.779084
7.256350	0.594906
8.707621	0.293162
10.158891	0.292942
11.610161	0.142174
13.061431	0.001067
14.512701	0.431389
15.963971	0.644753
17.415241	0.139873
18.866511	0.135725
20.317781	0.181747
21.769051	0.372868
23.220321	1.003126
24.671591	0.842271
26.122862	0.546426
27.574132	1.591936
29.025402	1.591936
30.476672	1.591936
31.927942	1.591936
33.379212	1.591936
34.830482	0.541851
36.281752	0.836302
37.733022	1.000649
39.184292	0.368455
40.635562	0.177401
42.086833	0.130646
43.538103	0.136692
44.989373	0.642714
46.440643	0.428855
47.891913	0.000000
49.343183	0.140784
50.794453	0.289777
52.245723	0.290494
53.696993	0.590483
55.148263	0.774932
56.599533	0.530788
58.050804	0.241941
59.502074	0.267243
60.953344	0.228142
62.404614	0.247890
63.855884	0.166053
